customerID,region,contractLength,weeklyVolume,basePricePerItem,discountRate,finalWeeklyPrice,churned
CUST0491,Northeast,12,153,8.0,0.15,1040.3999999999999,True
CUST0492,West,6,147,8.5,0.15,1062.075,True
CUST0493,Northeast,24,179,8.0,0.2,1145.6000000000001,False
CUST0494,Midwest,24,78,7.5,0.1,526.5,False
CUST0495,Midwest,36,14,7.5,0.1,94.5,False
CUST0496,Midwest,36,135,7.5,0.15,860.625,False
CUST0497,Northeast,36,79,8.0,0.1,568.8000000000001,True
CUST0498,Midwest,36,117,7.5,0.15,745.875,False
CUST0499,West,6,167,8.5,0.15,1206.575,True
CUST0500,Midwest,12,95,7.5,0.05,676.875,False
CUST0501,West,12,89,8.5,0.05,718.675,False
CUST0502,South,12,79,7.0,0.05,525.35,True
CUST0503,West,12,116,8.5,0.15,838.1,True
CUST0504,West,12,170,8.5,0.15,1228.25,True
CUST0505,West,36,157,8.5,0.2,1067.6000000000001,True
CUST0506,West,24,158,8.5,0.2,1074.4,False
CUST0507,Northeast,6,67,8.0,0.0,536.0,False
CUST0508,Northeast,24,96,8.0,0.1,691.2,False
CUST0509,Northeast,6,137,8.0,0.15,931.6,False
CUST0510,Northeast,6,170,8.0,0.15,1156.0,True
CUST0511,South,12,42,7.0,0.05,279.3,False
CUST0512,Northeast,6,107,8.0,0.15,727.6,False
CUST0513,Northeast,6,107,8.0,0.15,727.6,True
CUST0514,Midwest,12,74,7.5,0.05,527.25,False
CUST0515,Northeast,12,83,8.0,0.05,630.8,False
CUST0516,West,24,134,8.5,0.15,968.15,False
CUST0517,Midwest,36,68,7.5,0.1,459.0,False
CUST0518,West,24,72,8.5,0.1,550.8000000000001,False
CUST0519,Midwest,24,77,7.5,0.1,519.75,False
CUST0520,Midwest,24,129,7.5,0.15,822.375,True
CUST0521,Midwest,24,134,7.5,0.15,854.25,False
CUST0522,Midwest,36,35,7.5,0.1,236.25,True
CUST0523,South,36,53,7.0,0.1,333.90000000000003,False
CUST0524,West,24,15,8.5,0.1,114.75,False
CUST0525,South,24,60,7.0,0.1,378.0,False
CUST0526,West,12,17,8.5,0.05,137.275,False
CUST0527,Northeast,36,64,8.0,0.1,460.8,False
CUST0528,South,36,113,7.0,0.15,672.35,False
CUST0529,Midwest,24,89,7.5,0.1,600.75,False
CUST0530,South,24,123,7.0,0.15,731.85,False
CUST0531,South,36,17,7.0,0.1,107.10000000000001,False
CUST0532,West,36,116,8.5,0.15,838.1,False
CUST0533,South,36,146,7.0,0.15,868.6999999999999,False
CUST0534,Midwest,24,25,7.5,0.1,168.75,True
CUST0535,Midwest,6,171,7.5,0.15,1090.125,True
CUST0536,Midwest,12,68,7.5,0.05,484.5,False
CUST0537,Midwest,12,135,7.5,0.15,860.625,True
CUST0538,South,6,18,7.0,0.0,126.0,False
CUST0539,West,6,148,8.5,0.15,1069.3,False
CUST0540,West,36,140,8.5,0.15,1011.5,False
CUST0541,West,36,199,8.5,0.2,1353.2,False
CUST0542,South,36,43,7.0,0.1,270.90000000000003,False
CUST0543,Northeast,24,185,8.0,0.2,1184.0,False
CUST0544,Northeast,6,117,8.0,0.15,795.6,False
CUST0545,West,6,25,8.5,0.0,212.5,True
CUST0546,South,36,165,7.0,0.2,924.0,False
CUST0547,Northeast,36,96,8.0,0.1,691.2,True
CUST0548,South,36,195,7.0,0.2,1092.0,False
CUST0549,South,6,126,7.0,0.15,749.6999999999999,False
CUST0550,West,12,154,8.5,0.15,1112.6499999999999,False
CUST0551,Midwest,24,143,7.5,0.15,911.625,False
CUST0552,South,24,100,7.0,0.1,630.0,False
CUST0553,Northeast,36,199,8.0,0.2,1273.6000000000001,False
CUST0554,Midwest,24,87,7.5,0.1,587.25,False
CUST0555,Midwest,12,111,7.5,0.15,707.625,False
CUST0556,West,6,92,8.5,0.0,782.0,False
CUST0557,Midwest,24,82,7.5,0.1,553.5,False
CUST0558,South,6,28,7.0,0.0,196.0,True
CUST0559,Midwest,6,73,7.5,0.0,547.5,False
CUST0560,West,6,151,8.5,0.15,1090.975,False
CUST0561,Midwest,6,77,7.5,0.0,577.5,False
CUST0562,Midwest,6,134,7.5,0.15,854.25,True
CUST0563,South,36,71,7.0,0.1,447.3,False
CUST0564,Midwest,36,44,7.5,0.1,297.0,False
CUST0565,Northeast,6,57,8.0,0.0,456.0,False
CUST0566,South,36,170,7.0,0.2,952.0,True
CUST0567,South,6,74,7.0,0.0,518.0,True
CUST0568,South,24,177,7.0,0.2,991.2,False
CUST0569,Northeast,24,35,8.0,0.1,252.0,False
CUST0570,Midwest,36,30,7.5,0.1,202.5,False
CUST0571,West,24,101,8.5,0.15,729.725,True
CUST0572,Midwest,36,182,7.5,0.2,1092.0,False
CUST0573,West,24,175,8.5,0.2,1190.0,True
CUST0574,Northeast,12,154,8.0,0.15,1047.2,False
CUST0575,South,36,115,7.0,0.15,684.25,False
CUST0576,Northeast,6,108,8.0,0.15,734.4,True
CUST0577,West,6,150,8.5,0.15,1083.75,False
CUST0578,Northeast,12,122,8.0,0.15,829.6,False
CUST0579,Northeast,36,71,8.0,0.1,511.2,False
CUST0580,Midwest,12,18,7.5,0.05,128.25,False
CUST0581,Northeast,24,68,8.0,0.1,489.6,False
CUST0582,Northeast,24,150,8.0,0.15,1020.0,False
CUST0583,South,12,54,7.0,0.05,359.09999999999997,False
CUST0584,West,24,85,8.5,0.1,650.25,True
CUST0585,Northeast,36,170,8.0,0.2,1088.0,False
CUST0586,South,36,17,7.0,0.1,107.10000000000001,True
CUST0587,West,12,155,8.5,0.15,1119.875,True
CUST0588,Midwest,6,136,7.5,0.15,867.0,False
CUST0589,West,36,122,8.5,0.15,881.4499999999999,True
CUST0590,Midwest,24,152,7.5,0.2,912.0,False
CUST0591,Midwest,12,60,7.5,0.05,427.5,False
CUST0592,Midwest,12,60,7.5,0.05,427.5,False
CUST0593,West,12,164,8.5,0.15,1184.8999999999999,False
CUST0594,Northeast,12,140,8.0,0.15,952.0,True
CUST0595,Midwest,36,172,7.5,0.2,1032.0,False
CUST0596,South,6,110,7.0,0.15,654.5,False
CUST0597,South,36,47,7.0,0.1,296.1,False
CUST0598,Midwest,24,155,7.5,0.2,930.0,False
CUST0599,Midwest,12,39,7.5,0.05,277.875,False
CUST0600,Midwest,36,165,7.5,0.2,990.0,True
CUST0601,South,36,169,7.0,0.2,946.4000000000001,False
CUST0602,Northeast,12,109,8.0,0.15,741.1999999999999,False
CUST0603,West,6,16,8.5,0.0,136.0,True
CUST0604,West,6,56,8.5,0.0,476.0,True
CUST0605,South,24,135,7.0,0.15,803.25,False
CUST0606,Northeast,12,73,8.0,0.05,554.8,True
CUST0607,West,12,74,8.5,0.05,597.55,True
CUST0608,Northeast,6,187,8.0,0.15,1271.6,False
CUST0609,South,6,13,7.0,0.0,91.0,True
CUST0610,Midwest,12,116,7.5,0.15,739.5,True
CUST0611,South,6,152,7.0,0.15,904.4,False
CUST0612,Midwest,6,131,7.5,0.15,835.125,False
CUST0613,West,6,122,8.5,0.15,881.4499999999999,True
CUST0614,South,24,135,7.0,0.15,803.25,False
CUST0615,West,6,174,8.5,0.15,1257.1499999999999,False
CUST0616,Northeast,12,118,8.0,0.15,802.4,False
CUST0617,Midwest,12,169,7.5,0.15,1077.375,False
CUST0618,Midwest,6,94,7.5,0.0,705.0,False
CUST0619,South,36,138,7.0,0.15,821.1,False
CUST0620,West,6,150,8.5,0.15,1083.75,False
CUST0621,Northeast,24,91,8.0,0.1,655.2,False
CUST0622,Northeast,36,28,8.0,0.1,201.6,True
CUST0623,Northeast,6,173,8.0,0.15,1176.3999999999999,False
CUST0624,South,36,100,7.0,0.1,630.0,False
CUST0625,West,12,158,8.5,0.15,1141.55,False
CUST0626,South,36,14,7.0,0.1,88.2,False
CUST0627,West,12,26,8.5,0.05,209.95,False
CUST0628,Midwest,36,117,7.5,0.15,745.875,False
CUST0629,Midwest,36,111,7.5,0.15,707.625,False
CUST0630,Midwest,36,160,7.5,0.2,960.0,False
CUST0631,Midwest,6,188,7.5,0.15,1198.5,False
CUST0632,South,12,101,7.0,0.15,600.9499999999999,False
CUST0633,Northeast,24,57,8.0,0.1,410.40000000000003,False
CUST0634,West,36,182,8.5,0.2,1237.6000000000001,False
CUST0635,South,24,47,7.0,0.1,296.1,False
CUST0636,Northeast,6,184,8.0,0.15,1251.2,True
CUST0637,West,12,102,8.5,0.15,736.9499999999999,True
CUST0638,South,12,147,7.0,0.15,874.65,False
CUST0639,Midwest,6,161,7.5,0.15,1026.375,False
CUST0640,Midwest,6,56,7.5,0.0,420.0,True
CUST0641,Northeast,36,145,8.0,0.15,986.0,False
CUST0642,West,6,136,8.5,0.15,982.6,True
CUST0643,South,6,43,7.0,0.0,301.0,True
CUST0644,West,36,167,8.5,0.2,1135.6000000000001,False
CUST0645,West,12,54,8.5,0.05,436.04999999999995,False
CUST0646,South,12,25,7.0,0.05,166.25,False
CUST0647,West,36,111,8.5,0.15,801.975,True
CUST0648,Midwest,12,22,7.5,0.05,156.75,False
CUST0649,South,36,129,7.0,0.15,767.55,False
CUST0650,South,12,62,7.0,0.05,412.29999999999995,True
CUST0651,Northeast,6,156,8.0,0.15,1060.8,True
CUST0652,Northeast,6,40,8.0,0.0,320.0,False
CUST0653,Midwest,36,63,7.5,0.1,425.25,True
CUST0654,West,12,23,8.5,0.05,185.725,False
CUST0655,South,12,39,7.0,0.05,259.34999999999997,False
CUST0656,Northeast,24,17,8.0,0.1,122.4,False
CUST0657,Midwest,36,107,7.5,0.15,682.125,False
CUST0658,Northeast,36,58,8.0,0.1,417.6,False
CUST0659,Midwest,6,96,7.5,0.0,720.0,False
CUST0660,West,6,143,8.5,0.15,1033.175,True
CUST0661,South,6,74,7.0,0.0,518.0,True
CUST0662,Northeast,24,171,8.0,0.2,1094.4,False
CUST0663,Northeast,24,186,8.0,0.2,1190.4,False
CUST0664,West,36,188,8.5,0.2,1278.4,False
CUST0665,Northeast,36,129,8.0,0.15,877.1999999999999,False
CUST0666,South,24,158,7.0,0.2,884.8000000000001,False
CUST0667,South,6,184,7.0,0.15,1094.8,False
CUST0668,Northeast,6,93,8.0,0.0,744.0,True
CUST0669,Northeast,12,57,8.0,0.05,433.2,True
CUST0670,West,6,108,8.5,0.15,780.3,False
CUST0671,West,6,133,8.5,0.15,960.925,False
CUST0672,Northeast,12,150,8.0,0.15,1020.0,False
CUST0673,Midwest,24,63,7.5,0.1,425.25,False
CUST0674,Northeast,36,118,8.0,0.15,802.4,True
CUST0675,South,36,79,7.0,0.1,497.7,False
CUST0676,Northeast,36,63,8.0,0.1,453.6,False
CUST0677,South,6,66,7.0,0.0,462.0,False
CUST0678,Midwest,12,62,7.5,0.05,441.75,True
CUST0679,Northeast,12,33,8.0,0.05,250.79999999999998,False
CUST0680,Northeast,36,151,8.0,0.2,966.4000000000001,False
CUST0681,Northeast,36,191,8.0,0.2,1222.4,False
CUST0682,Northeast,24,162,8.0,0.2,1036.8,False
CUST0683,West,24,165,8.5,0.2,1122.0,False
CUST0684,Northeast,36,101,8.0,0.15,686.8,False
CUST0685,West,36,162,8.5,0.2,1101.6000000000001,False
CUST0686,Midwest,24,66,7.5,0.1,445.5,False
CUST0687,South,24,169,7.0,0.2,946.4000000000001,False
CUST0688,Northeast,24,54,8.0,0.1,388.8,True
CUST0689,Northeast,6,107,8.0,0.15,727.6,False
CUST0690,Northeast,24,133,8.0,0.15,904.4,False
CUST0691,Northeast,24,142,8.0,0.15,965.6,False
CUST0692,West,12,84,8.5,0.05,678.3,True
CUST0693,Midwest,6,35,7.5,0.0,262.5,False
CUST0694,South,6,92,7.0,0.0,644.0,False
CUST0695,South,24,165,7.0,0.2,924.0,False
CUST0696,Northeast,6,184,8.0,0.15,1251.2,False
CUST0697,South,24,183,7.0,0.2,1024.8,True
CUST0698,Northeast,12,14,8.0,0.05,106.39999999999999,True
CUST0699,Northeast,12,175,8.0,0.15,1190.0,False
CUST0700,South,36,70,7.0,0.1,441.0,False
CUST0701,Midwest,12,55,7.5,0.05,391.875,False
CUST0702,Midwest,24,15,7.5,0.1,101.25,True
CUST0703,Northeast,6,84,8.0,0.0,672.0,False
CUST0704,South,24,165,7.0,0.2,924.0,False
CUST0705,West,36,193,8.5,0.2,1312.4,False
CUST0706,Midwest,12,85,7.5,0.05,605.625,False
CUST0707,South,12,127,7.0,0.15,755.65,True
CUST0708,Midwest,36,117,7.5,0.15,745.875,False
CUST0709,Northeast,12,17,8.0,0.05,129.2,False
CUST0710,West,24,103,8.5,0.15,744.175,True
CUST0711,West,12,95,8.5,0.05,767.125,False
CUST0712,West,6,174,8.5,0.15,1257.1499999999999,False
CUST0713,Midwest,24,185,7.5,0.2,1110.0,True
CUST0714,Northeast,24,130,8.0,0.15,884.0,True
CUST0715,West,6,191,8.5,0.15,1379.975,False
CUST0716,South,12,138,7.0,0.15,821.1,False
CUST0717,South,24,122,7.0,0.15,725.9,False
CUST0718,Midwest,12,26,7.5,0.05,185.25,False
CUST0719,South,12,77,7.0,0.05,512.05,False
CUST0720,Northeast,12,163,8.0,0.15,1108.3999999999999,True
CUST0721,Midwest,6,154,7.5,0.15,981.75,True
CUST0722,West,6,178,8.5,0.15,1286.05,False
CUST0723,South,6,108,7.0,0.15,642.6,False
CUST0724,South,24,118,7.0,0.15,702.1,False
CUST0725,West,6,158,8.5,0.15,1141.55,False
CUST0726,South,12,93,7.0,0.05,618.4499999999999,False
CUST0727,Northeast,36,156,8.0,0.2,998.4000000000001,False
CUST0728,Midwest,36,77,7.5,0.1,519.75,False
CUST0729,South,36,36,7.0,0.1,226.8,False
CUST0730,Northeast,36,33,8.0,0.1,237.6,False
CUST0731,Northeast,24,190,8.0,0.2,1216.0,False
CUST0732,South,6,78,7.0,0.0,546.0,False
CUST0733,Northeast,6,197,8.0,0.15,1339.6,False
CUST0734,Northeast,6,147,8.0,0.15,999.6,True
CUST0735,West,24,137,8.5,0.15,989.8249999999999,True
CUST0736,South,36,85,7.0,0.1,535.5,False
CUST0737,Northeast,6,96,8.0,0.0,768.0,False
CUST0738,Midwest,12,110,7.5,0.15,701.25,True
CUST0739,Midwest,36,132,7.5,0.15,841.5,False
CUST0740,West,24,25,8.5,0.1,191.25,False
CUST0741,Northeast,36,68,8.0,0.1,489.6,False
CUST0742,Midwest,12,41,7.5,0.05,292.125,False
CUST0743,South,36,19,7.0,0.1,119.7,False
CUST0744,Northeast,36,57,8.0,0.1,410.40000000000003,False
CUST0745,Midwest,6,74,7.5,0.0,555.0,False
CUST0746,South,36,90,7.0,0.1,567.0,False
CUST0747,Northeast,24,160,8.0,0.2,1024.0,True
CUST0748,Northeast,12,66,8.0,0.05,501.59999999999997,True
CUST0749,Northeast,12,15,8.0,0.05,114.0,False
CUST0750,Northeast,24,90,8.0,0.1,648.0,False
CUST0751,South,36,74,7.0,0.1,466.2,False
CUST0752,Midwest,24,109,7.5,0.15,694.875,False
CUST0753,South,24,125,7.0,0.15,743.75,True
CUST0754,Midwest,12,42,7.5,0.05,299.25,True
CUST0755,South,6,92,7.0,0.0,644.0,False
CUST0756,Northeast,6,177,8.0,0.15,1203.6,False
CUST0757,Midwest,36,22,7.5,0.1,148.5,False
CUST0758,Midwest,24,156,7.5,0.2,936.0,False
CUST0759,West,24,181,8.5,0.2,1230.8000000000002,False
CUST0760,West,12,124,8.5,0.15,895.9,False
CUST0761,South,24,123,7.0,0.15,731.85,False
CUST0762,South,24,81,7.0,0.1,510.3,False
CUST0763,South,6,36,7.0,0.0,252.0,False
CUST0764,Midwest,6,14,7.5,0.0,105.0,True
CUST0765,South,6,71,7.0,0.0,497.0,True
CUST0766,Northeast,24,132,8.0,0.15,897.6,False
CUST0767,Northeast,36,191,8.0,0.2,1222.4,False
CUST0768,South,12,156,7.0,0.15,928.1999999999999,False
CUST0769,West,12,72,8.5,0.05,581.4,False
CUST0770,Northeast,36,71,8.0,0.1,511.2,False
CUST0771,Northeast,36,71,8.0,0.1,511.2,False
CUST0772,Midwest,12,178,7.5,0.15,1134.75,True
CUST0773,South,12,107,7.0,0.15,636.65,False
CUST0774,West,12,133,8.5,0.15,960.925,True
CUST0775,South,24,166,7.0,0.2,929.6,False
CUST0776,West,24,50,8.5,0.1,382.5,False
CUST0777,South,12,167,7.0,0.15,993.65,False
CUST0778,Midwest,24,143,7.5,0.15,911.625,False
CUST0779,West,12,196,8.5,0.15,1416.1,False
CUST0780,West,12,166,8.5,0.15,1199.35,True
CUST0781,South,36,158,7.0,0.2,884.8000000000001,False
CUST0782,Midwest,36,107,7.5,0.15,682.125,False
CUST0783,Northeast,36,16,8.0,0.1,115.2,False
CUST0784,West,24,138,8.5,0.15,997.05,False
CUST0785,West,36,15,8.5,0.1,114.75,False
CUST0786,Northeast,12,123,8.0,0.15,836.4,False
CUST0787,Northeast,24,162,8.0,0.2,1036.8,False
CUST0788,South,36,102,7.0,0.15,606.9,False
CUST0789,West,6,52,8.5,0.0,442.0,False
CUST0790,Midwest,12,177,7.5,0.15,1128.375,True
CUST0791,West,24,72,8.5,0.1,550.8000000000001,False
CUST0792,Midwest,6,52,7.5,0.0,390.0,False
CUST0793,South,36,91,7.0,0.1,573.3000000000001,False
CUST0794,South,12,91,7.0,0.05,605.15,False
CUST0795,Northeast,36,183,8.0,0.2,1171.2,False
CUST0796,Midwest,6,129,7.5,0.15,822.375,True
CUST0797,South,6,48,7.0,0.0,336.0,True
CUST0798,West,6,191,8.5,0.15,1379.975,False
CUST0799,South,36,177,7.0,0.2,991.2,False
CUST0800,West,24,46,8.5,0.1,351.90000000000003,False
CUST0801,West,24,195,8.5,0.2,1326.0,True
CUST0802,West,12,144,8.5,0.15,1040.3999999999999,False
CUST0803,South,6,64,7.0,0.0,448.0,False
CUST0804,Midwest,12,130,7.5,0.15,828.75,True
CUST0805,Northeast,6,101,8.0,0.15,686.8,False
CUST0806,South,24,118,7.0,0.15,702.1,False
CUST0807,Northeast,36,149,8.0,0.15,1013.1999999999999,False
CUST0808,West,12,32,8.5,0.05,258.4,True
CUST0809,West,6,64,8.5,0.0,544.0,True
CUST0810,South,36,142,7.0,0.15,844.9,False
CUST0811,South,36,106,7.0,0.15,630.6999999999999,False
CUST0812,Northeast,6,15,8.0,0.0,120.0,True
CUST0813,Midwest,6,179,7.5,0.15,1141.125,False
CUST0814,West,24,167,8.5,0.2,1135.6000000000001,True
CUST0815,Northeast,24,150,8.0,0.15,1020.0,False
CUST0816,West,24,121,8.5,0.15,874.225,True
CUST0817,Northeast,12,135,8.0,0.15,918.0,True
CUST0818,Midwest,24,131,7.5,0.15,835.125,False
CUST0819,Northeast,12,37,8.0,0.05,281.2,True
CUST0820,South,24,56,7.0,0.1,352.8,False
CUST0821,West,36,81,8.5,0.1,619.65,False
CUST0822,Northeast,24,42,8.0,0.1,302.40000000000003,False
CUST0823,South,12,166,7.0,0.15,987.6999999999999,False
CUST0824,South,6,138,7.0,0.15,821.1,True
CUST0825,Northeast,6,73,8.0,0.0,584.0,False
CUST0826,South,36,97,7.0,0.1,611.1,False
CUST0827,Northeast,24,16,8.0,0.1,115.2,False
CUST0828,South,6,71,7.0,0.0,497.0,False
CUST0829,West,12,133,8.5,0.15,960.925,False
CUST0830,Midwest,36,82,7.5,0.1,553.5,False
CUST0831,West,6,117,8.5,0.15,845.3249999999999,False
CUST0832,Northeast,24,166,8.0,0.2,1062.4,False
CUST0833,South,24,190,7.0,0.2,1064.0,False
CUST0834,Northeast,36,155,8.0,0.2,992.0,True
CUST0835,Midwest,12,194,7.5,0.15,1236.75,False
CUST0836,South,36,125,7.0,0.15,743.75,False
CUST0837,Northeast,12,88,8.0,0.05,668.8,True
CUST0838,Northeast,24,76,8.0,0.1,547.2,False
CUST0839,South,24,71,7.0,0.1,447.3,False
CUST0840,West,36,84,8.5,0.1,642.6,True
CUST0841,South,12,71,7.0,0.05,472.15,False
CUST0842,Northeast,36,168,8.0,0.2,1075.2,False
CUST0843,Northeast,36,145,8.0,0.15,986.0,False
CUST0844,Midwest,6,121,7.5,0.15,771.375,False
CUST0845,Northeast,24,53,8.0,0.1,381.6,False
CUST0846,South,36,18,7.0,0.1,113.4,False
CUST0847,West,24,140,8.5,0.15,1011.5,False
CUST0848,Midwest,36,71,7.5,0.1,479.25,False
CUST0849,Midwest,36,17,7.5,0.1,114.75,False
CUST0850,Northeast,36,196,8.0,0.2,1254.4,False
CUST0851,Midwest,12,187,7.5,0.15,1192.125,False
CUST0852,Midwest,24,155,7.5,0.2,930.0,False
CUST0853,Northeast,24,175,8.0,0.2,1120.0,False
CUST0854,Northeast,6,182,8.0,0.15,1237.6,True
CUST0855,South,36,144,7.0,0.15,856.8,False
CUST0856,South,6,141,7.0,0.15,838.9499999999999,False
CUST0857,Midwest,6,93,7.5,0.0,697.5,True
CUST0858,West,36,10,8.5,0.1,76.5,False
CUST0859,West,24,88,8.5,0.1,673.2,False
CUST0860,West,12,187,8.5,0.15,1351.075,True
CUST0861,West,36,166,8.5,0.2,1128.8,False
CUST0862,Northeast,12,155,8.0,0.15,1054.0,False
CUST0863,West,12,185,8.5,0.15,1336.625,False
CUST0864,West,24,198,8.5,0.2,1346.4,False
CUST0865,Northeast,24,172,8.0,0.2,1100.8,False
CUST0866,West,6,22,8.5,0.0,187.0,False
CUST0867,South,36,57,7.0,0.1,359.1,False
CUST0868,Midwest,12,168,7.5,0.15,1071.0,False
CUST0869,West,24,195,8.5,0.2,1326.0,False
CUST0870,West,6,94,8.5,0.0,799.0,True
CUST0871,Northeast,24,28,8.0,0.1,201.6,False
CUST0872,Midwest,6,180,7.5,0.15,1147.5,False
CUST0873,South,12,192,7.0,0.15,1142.3999999999999,False
CUST0874,South,24,142,7.0,0.15,844.9,False
CUST0875,Northeast,12,41,8.0,0.05,311.59999999999997,False
CUST0876,Midwest,24,64,7.5,0.1,432.0,True
CUST0877,South,24,98,7.0,0.1,617.4,False
CUST0878,Midwest,12,92,7.5,0.05,655.5,False
CUST0879,West,36,159,8.5,0.2,1081.2,False
CUST0880,South,6,102,7.0,0.15,606.9,False
CUST0881,West,12,175,8.5,0.15,1264.375,False
CUST0882,West,12,103,8.5,0.15,744.175,False
CUST0883,Midwest,36,191,7.5,0.2,1146.0,False
CUST0884,West,36,177,8.5,0.2,1203.6000000000001,True
CUST0885,Midwest,12,137,7.5,0.15,873.375,False
CUST0886,South,36,183,7.0,0.2,1024.8,False
CUST0887,South,36,185,7.0,0.2,1036.0,False
CUST0888,South,36,82,7.0,0.1,516.6,False
CUST0889,West,24,104,8.5,0.15,751.4,False
CUST0890,Midwest,36,133,7.5,0.15,847.875,False
CUST0891,South,12,20,7.0,0.05,133.0,False
CUST0892,South,36,67,7.0,0.1,422.1,False
CUST0893,Midwest,36,61,7.5,0.1,411.75,False
CUST0894,West,24,46,8.5,0.1,351.90000000000003,False
CUST0895,Midwest,36,145,7.5,0.15,924.375,False
CUST0896,West,36,147,8.5,0.15,1062.075,False
CUST0897,West,36,110,8.5,0.15,794.75,False
CUST0898,West,24,91,8.5,0.1,696.15,True
CUST0899,South,12,139,7.0,0.15,827.05,False
CUST0900,South,36,55,7.0,0.1,346.5,False
CUST0901,West,36,161,8.5,0.2,1094.8,False
CUST0902,West,36,199,8.5,0.2,1353.2,False
CUST0903,Midwest,6,192,7.5,0.15,1224.0,True
CUST0904,West,12,18,8.5,0.05,145.35,False
CUST0905,West,36,154,8.5,0.2,1047.2,False
CUST0906,South,24,72,7.0,0.1,453.6,False
CUST0907,West,36,91,8.5,0.1,696.15,False
CUST0908,Northeast,24,85,8.0,0.1,612.0,False
CUST0909,South,36,27,7.0,0.1,170.1,True
CUST0910,South,36,196,7.0,0.2,1097.6000000000001,False
CUST0911,Northeast,6,143,8.0,0.15,972.4,False
CUST0912,Northeast,36,99,8.0,0.1,712.8000000000001,False
CUST0913,West,6,86,8.5,0.0,731.0,False
CUST0914,Midwest,24,175,7.5,0.2,1050.0,False
CUST0915,South,6,159,7.0,0.15,946.05,False
CUST0916,Midwest,36,81,7.5,0.1,546.75,False
CUST0917,Midwest,24,196,7.5,0.2,1176.0,False
CUST0918,South,24,102,7.0,0.15,606.9,False
CUST0919,Northeast,24,93,8.0,0.1,669.6,True
CUST0920,Midwest,36,22,7.5,0.1,148.5,True
CUST0921,West,6,90,8.5,0.0,765.0,True
CUST0922,Northeast,6,152,8.0,0.15,1033.6,True
CUST0923,South,6,32,7.0,0.0,224.0,True
CUST0924,West,24,120,8.5,0.15,867.0,False
CUST0925,Northeast,6,25,8.0,0.0,200.0,False
CUST0926,Midwest,12,154,7.5,0.15,981.75,False
CUST0927,Midwest,12,91,7.5,0.05,648.375,True
CUST0928,Northeast,12,158,8.0,0.15,1074.3999999999999,True
CUST0929,South,6,189,7.0,0.15,1124.55,False
CUST0930,South,6,137,7.0,0.15,815.15,False
CUST0931,Midwest,24,10,7.5,0.1,67.5,False
CUST0932,South,12,18,7.0,0.05,119.69999999999999,False
CUST0933,Northeast,6,145,8.0,0.15,986.0,False
CUST0934,Midwest,36,74,7.5,0.1,499.5,True
CUST0935,South,24,104,7.0,0.15,618.8,False
CUST0936,West,12,94,8.5,0.05,759.05,False
CUST0937,South,12,186,7.0,0.15,1106.7,False
CUST0938,South,36,58,7.0,0.1,365.40000000000003,True
CUST0939,South,36,26,7.0,0.1,163.8,False
CUST0940,West,12,37,8.5,0.05,298.775,True
CUST0941,South,36,67,7.0,0.1,422.1,False
CUST0942,Midwest,36,114,7.5,0.15,726.75,False
CUST0943,West,24,113,8.5,0.15,816.425,False
CUST0944,West,6,179,8.5,0.15,1293.2749999999999,False
CUST0945,West,36,123,8.5,0.15,888.675,False
CUST0946,West,24,146,8.5,0.15,1054.85,False
CUST0947,South,12,34,7.0,0.05,226.1,False
CUST0948,South,12,161,7.0,0.15,957.9499999999999,False
CUST0949,West,36,19,8.5,0.1,145.35,True
CUST0950,West,6,195,8.5,0.15,1408.875,True
CUST0951,South,12,104,7.0,0.15,618.8,False
CUST0952,West,24,141,8.5,0.15,1018.725,True
CUST0953,Northeast,12,167,8.0,0.15,1135.6,False
CUST0954,Northeast,6,93,8.0,0.0,744.0,True
CUST0955,South,12,119,7.0,0.15,708.05,False
CUST0956,Midwest,6,30,7.5,0.0,225.0,False
CUST0957,South,36,117,7.0,0.15,696.15,False
CUST0958,West,24,27,8.5,0.1,206.55,False
CUST0959,Midwest,6,189,7.5,0.15,1204.875,True
CUST0960,South,24,70,7.0,0.1,441.0,True
CUST0961,Northeast,36,196,8.0,0.2,1254.4,False
CUST0962,Northeast,6,82,8.0,0.0,656.0,False
CUST0963,South,12,20,7.0,0.05,133.0,False
CUST0964,West,24,99,8.5,0.1,757.35,False
CUST0965,Northeast,12,131,8.0,0.15,890.8,False
CUST0966,South,24,195,7.0,0.2,1092.0,True
CUST0967,West,6,85,8.5,0.0,722.5,False
CUST0968,Midwest,36,110,7.5,0.15,701.25,False
CUST0969,Midwest,12,158,7.5,0.15,1007.25,False
CUST0970,Midwest,12,108,7.5,0.15,688.5,False
CUST0971,Northeast,12,99,8.0,0.05,752.4,True
CUST0972,Midwest,6,87,7.5,0.0,652.5,True
CUST0973,West,6,152,8.5,0.15,1098.2,False
CUST0974,South,6,168,7.0,0.15,999.6,True
CUST0975,Midwest,12,58,7.5,0.05,413.25,False
CUST0976,Midwest,12,56,7.5,0.05,399.0,True
CUST0977,West,12,155,8.5,0.15,1119.875,False
CUST0978,Northeast,12,22,8.0,0.05,167.2,False
CUST0979,South,24,172,7.0,0.2,963.2,True
CUST0980,South,36,109,7.0,0.15,648.55,True
CUST0981,West,6,134,8.5,0.15,968.15,False
CUST0982,South,12,74,7.0,0.05,492.09999999999997,False
CUST0983,West,12,174,8.5,0.15,1257.1499999999999,True
